80707
010202  2050 010112 1366 010125 117 010126 9486 010209 2632 010210 7430 -1
010203  1824 010209 5038 010210 7672 010502 12858 010505 3330 010806 315 010808 1722 010809 11794 011203 897 -1
010204  4961 010206 11303 010209 5914 010806 3413 010808 217 010809 4345 011322 8482 -1
010206  1473 010204 11303 010209 5527 011322 5128 011704 345 011711 4694 -1
010209  9703 010112 10036 010202 2632 010203 5038 010204 5914 010206 5527 010210 2002 010809 5091 011704 1273 -1
010210  2532 010202 7430 010203 7672 010209 2002 010505 60 010515 7704 -1
010501  8447 010508 2304 010510 1932 010517 3889 011008 8848 -1
010502  6139 010203 12858 010505 11902 010517 7457 011203 5002 -1
010505  11951 010203 3330 010210 60 010502 11902 010513 3316 010515 6757 010517 8579 -1
010508  4191 010501 2304 010510 1486 010513 3155 010515 6271 010516 7116 011008 1812 011807 2091 -1
010510  4510 010501 1932 010508 1486 010513 3326 010517 1502 -1
010511  860 010517 7092 011006 2673 011204 2098 -1
010513  7220 010505 3316 010508 3155 010510 3326 010515 2992 010517 1308 -1
010515  5502 010125 768 010210 7704 010505 6757 010508 6271 010513 2992 010516 7182 -1
010516  4007 010109 4062 010125 4387 010508 7116 010515 7182 011403 5983 011405 5601 011807 2965 -1
010517  18014 010501 3889 010502 7457 010505 8579 010510 1502 010511 7092 010513 1308 011006 6629 011008 1779 011204 2930 -1
010801  5300 010805 6677 010808 5793 011304 9395 011315 1262 011507 10951 -1
010805  3769 010801 6677 010808 1262 011201 9795 011507 1808 011509 4133 -1
010806  3404 010203 315 010204 3413 010808 14120 010809 11049 -1
010808  9081 010203 1722 010204 217 010801 5793 010805 1262 010806 14120 011201 5000 011202 1708 011203 5112 011304 4620 011322 1290 -1
010809  2480 010203 11794 010204 4345 010209 5091 010806 11049 -1
011201  2428 010805 9795 010808 5000 011202 2853 011203 4488 011204 8341 011509 211 -1
011202  1547 010808 1708 011201 2853 011203 3884 -1
011203  3225 010203 897 010502 5002 010808 5112 011201 4488 011202 3884 011204 3731 -1
011204  2696 010511 2098 010517 2930 011201 8341 011203 3731 011509 7587 -1
011502  3331 010921 1241 011503 4130 011504 7103 -1
011503  10892 010704 5488 010918 558 010919 1979 010921 1615 011502 4130 -1
011504  3163 010935 2289 011502 7103 011509 9541 -1
011507  6079 010801 10951 010805 1808 011315 3523 011509 15110 -1
011509  26956 010805 4133 010935 6230 010936 10184 011201 211 011204 7587 011315 3211 011319 5087 011504 9541 011507 15110 -1
