80707
010702  10063 010705 1756 010706 739 -1
010704  3106 010705 4769 010918 776 011503 5488 -1
010705  5854 010702 1756 010704 4769 010706 4541 010918 1386 -1
010706  10821 010702 739 010705 4541 010917 3349 010918 1889 -1
010901  7442 010907 437 010916 2723 010924 5853 -1
010902  5684 010904 4248 010908 1243 010914 2313 010936 2690 011601 4663 -1
010904  2994 010902 4248 010908 1715 010914 1034 010932 2926 010935 3337 -1
010907  6915 010901 437 010913 4969 010924 3182 010926 621 010932 608 010934 3611 -1
010908  3029 010902 1243 010904 1715 010935 3297 010936 1873 -1
010913  7744 010907 4969 010916 3015 010925 2779 010926 3859 -1
010914  3328 010902 2313 010904 1034 010922 2674 010932 2316 011302 1295 011305 3970 011601 3267 -1
010916  6442 010901 2723 010913 3015 010917 5508 010918 676 010919 932 010925 3449 -1
010917  5160 010706 3349 010916 5508 010918 2763 -1
010918  3433 010704 776 010705 1386 010706 1889 010916 676 010917 2763 010919 3913 011503 558 -1
010919  4355 010916 932 010918 3913 010921 3585 010925 2027 011503 1979 -1
010921  4369 010919 3585 010925 1741 010926 6786 010935 645 011502 1241 011503 1615 -1
010922  2937 010409 1457 010411 1303 010914 2674 010932 3208 010933 5618 010934 2435 011302 3752 011303 1670 -1
010924  3119 010901 5853 010907 3182 010933 1175 010934 701 -1
010925  4477 010913 2779 010916 3449 010919 2027 010921 1741 -1
010926  9479 010907 621 010913 3859 010921 6786 010932 2895 010935 12121 -1
010932  3502 010904 2926 010907 608 010914 2316 010922 3208 010926 2895 010934 5745 010935 274 -1
010933  8738 010411 1457 010417 1788 010922 5618 010924 1175 010934 26023 -1
010934  9447 010417 7133 010907 3611 010922 2435 010924 701 010932 5745 010933 26023 -1
010935  16883 010904 3337 010908 3297 010921 645 010926 12121 010932 274 010936 11254 011504 2289 011509 6230 -1
010936  6057 010902 2690 010908 1873 010935 11254 011319 760 011509 10184 -1
