79739
130103  607 130107 8265 130141 7714 130226 5671 -1
130107  783 130103 8265 130141 3109 130143 9519 130226 3202 -1
130112  2274 130120 6316 130123 5265 130129 2413 130135 357 130138 344 130142 4922 130145 3724 -1
130115  671 130128 4336 130139 3058 130142 2012 130146 3965 130148 2414 -1
130117  1508 130118 961 130121 1828 130126 3073 130139 513 130141 4918 130143 5081 -1
130118  593 130117 961 130119 3152 130126 2545 130134 4014 130143 753 -1
130119  786 130118 3152 130126 1723 130129 3155 130134 267 130142 2744 -1
130120  607 130112 6316 130138 3008 130704 1489 -1
130121  1605 130117 1828 130126 2469 130139 4977 130142 6974 -1
130123  2926 130112 5265 130136 3822 130144 3918 130145 1498 130147 4964 130704 649 -1
130126  754 130117 3073 130118 2545 130119 1723 130121 2469 130142 942 -1
130128  279 130115 4336 130146 4626 -1
130129  906 130112 2413 130119 3155 130134 1995 130138 2662 130142 1771 130740 4300 -1
130134  573 130118 4014 130119 267 130129 1995 130143 5563 130223 2987 130740 7282 -1
130135  3877 130112 357 130142 5652 130145 10452 130148 5811 130339 6318 -1
130136  1831 130123 3822 130144 3202 130147 1891 130504 1146 130525 1188 130526 1636 -1
130138  2592 130112 344 130120 3008 130129 2662 130704 5497 130705 2045 130735 6122 130740 2186 -1
130139  871 130115 3058 130117 513 130121 4977 130141 1658 130142 897 130146 4719 -1
130141  1693 130103 7714 130107 3109 130117 4918 130139 1658 130143 1497 130146 12683 -1
130142  10873 130112 4922 130115 2012 130119 2744 130121 6974 130126 942 130129 1771 130135 5652 130139 897 130148 4077 -1
130143  860 130107 9519 130117 5081 130118 753 130134 5563 130141 1497 130208 10071 130223 462 130226 693 -1
130144  3656 130123 3918 130136 3202 130145 1556 130301 1260 130339 1151 130341 2883 130525 544 -1
130145  3300 130112 3724 130123 1498 130135 10452 130144 1556 130339 2293 -1
130146  552 130115 3965 130128 4626 130139 4719 130141 12683 -1
130147  4385 130123 4964 130136 1891 130504 2635 130704 4932 131107 2058 131132 4220 -1
130148  1660 130115 2414 130135 5811 130142 4077 -1
130204  573 130215 1869 130224 2268 -1
130205  1084 130208 1770 130215 4206 130220 3363 130224 5149 130226 8602 -1
