80044
110601  13165 110602 4541 110658 5337 -1
110602  11800 110601 4541 110608 1540 110658 1827 110659 720 110660 2584 -1
110607  10760 110621 3450 110655 801 110663 3393 -1
110608  33020 110602 1540 110610 1871 110611 1018 110639 3480 110658 389 111013 1233 111512 2565 111513 30 111514 864 111515 736 -1
110610  13075 110608 1871 110639 2628 110657 2879 110659 52 110666 154 -1
110611  16216 110608 1018 110618 4564 110639 824 111603 951 111608 3057 -1
110618  39197 110611 4564 110633 1586 110639 278 110654 2660 110664 5330 111603 1179 -1
110621  33962 110607 3450 110633 2954 110654 2452 110655 1286 110662 1459 -1
110633  29832 110618 1586 110621 2954 110654 869 110662 2742 110664 1041 110726 2254 110727 1095 110731 673 -1
110639  30803 110608 3480 110610 2628 110611 824 110618 278 110654 2003 110657 1833 -1
110654  29718 110618 2660 110621 2452 110633 869 110639 2003 110655 2089 110657 2074 -1
110655  19394 110607 801 110621 1286 110654 2089 110656 426 110657 1539 110663 277 -1
110656  28219 110655 426 110657 202 110663 2216 110665 1826 110666 2742 110667 917 -1
110657  20967 110610 2879 110639 1833 110654 2074 110655 1539 110656 202 -1
110658  14119 110601 5337 110602 1827 110608 389 111012 3917 -1
110659  19524 110602 720 110610 52 110660 3663 110666 1523 -1
110660  16516 110602 2584 110659 3663 110661 2972 -1
110661  10112 110660 2972 110665 3303 110666 1760 -1
110662  16833 110621 1459 110633 2742 110726 182 110728 905 -1
110663  24792 110607 3393 110655 277 110656 2216 110667 2830 -1
110664  19152 110618 5330 110633 1041 110731 2076 111609 3069 -1
110665  9699 110656 1826 110661 3303 110666 385 110667 3407 -1
110666  10485 110610 154 110656 2742 110659 1523 110661 1760 110665 385 -1
110667  11727 110656 917 110663 2830 110665 3407 -1
111512  13950 110608 2565 111013 2412 111513 1936 111517 1684 -1
111513  31465 110608 30 111512 1936 111515 1550 111517 862 -1
111514  22870 110608 864 111515 3739 111516 3267 111608 3295 -1
111515  18464 110608 736 111513 1550 111514 3739 111516 1898 111517 1055 -1
111516  35833 111115 2728 111126 4988 111514 3267 111515 1898 111517 1260 111608 1706 -1
111517  22560 111002 119 111013 6292 111126 5781 111512 1684 111513 862 111515 1055 111516 1260 -1
