80707
010402  972 010423 12924 010424 8559 -1
010407  1142 010409 1376 010413 4758 010415 6154 010418 3702 011906 5615 011907 1253 -1
010409  1890 010407 1376 010411 11188 010413 12512 010418 2067 010922 1457 011301 3110 011303 5281 011910 568 -1
010411  1202 010409 11188 010417 15318 010418 2803 010610 4188 010922 1303 010933 1457 -1
010413  997 010407 4758 010409 12512 010418 10303 -1
010414  1125 010416 1170 010421 9704 010422 9979 010423 3692 010424 8905 -1
010415  1414 010407 6154 010418 2149 010419 6731 010420 2995 011907 2307 -1
010416  2022 010414 1170 010418 6720 010419 9761 010421 10834 010423 2288 010606 8484 -1
010417  621 010411 15318 010610 7044 010933 1788 010934 7133 -1
010418  1052 010407 3702 010409 2067 010411 2803 010413 10303 010415 2149 010416 6720 010419 1931 010420 1125 010606 1186 010610 4440 -1
010419  889 010415 6731 010416 9761 010418 1931 010420 2440 010422 1709 011907 345 -1
010420  449 010415 2995 010418 1125 010419 2440 -1
010421  4736 010414 9704 010416 10834 010423 3508 -1
010422  276 010414 9979 010419 1709 010424 4651 011901 2600 011903 3076 -1
010423  1004 010402 12924 010414 3692 010416 2288 010421 3508 010424 1438 010606 6784 010611 1079 -1
010424  212 010402 8559 010414 8905 010422 4651 010423 1438 -1
010602  1201 010608 330 010611 7495 -1
010606  1091 010416 8484 010418 1186 010423 6784 010607 2009 010608 1850 010610 12012 010611 8058 -1
010607  2078 010606 2009 010608 6723 010610 7515 -1
010608  1653 010602 330 010606 1850 010607 6723 010611 5215 -1
010610  3930 010411 4188 010417 7044 010418 4440 010606 12012 010607 7515 -1
010611  4146 010423 1079 010602 7495 010606 8058 010608 5215 -1
011301  3085 010409 3110 011303 5781 011320 3702 011910 10351 -1
011302  2746 010914 1295 010922 3752 011303 6238 011305 3381 011320 1022 -1
011303  2717 010409 5281 010922 1670 011301 5781 011302 6238 011320 351 -1
011304  3183 010801 9395 010808 4620 011315 820 011321 7285 011322 5719 -1
011305  1703 010914 3970 011302 3381 011318 1233 011320 2789 011601 1607 -1
011310  1781 011320 3436 011321 5425 011322 4104 011902 11461 011910 3958 -1
011315  1749 010801 1262 011304 820 011319 2219 011321 4532 011507 3523 011509 3211 -1
011318  4563 011305 1233 011319 1375 011320 6063 011321 5075 011601 2753 -1
011319  9354 010936 760 011315 2219 011318 1375 011321 4310 011509 5087 011601 4180 -1
011320  4686 011301 3702 011302 1022 011303 351 011305 2789 011310 3436 011318 6063 011321 826 011910 293 -1
011321  18557 011304 7285 011310 5425 011315 4532 011318 5075 011319 4310 011320 826 011322 8153 -1
011322  6405 010204 8482 010206 5128 010808 1290 011304 5719 011310 4104 011321 8153 011711 3304 011902 4210 -1
011601  20047 010902 4663 010914 3267 011305 1607 011318 2753 011319 4180 -1
011702  772 011705 7693 011901 9815 011905 1866 -1
011704  1650 010112 5035 010206 345 010209 1273 011706 8498 011710 6750 -1
011705  1560 011702 7693 011706 5259 011710 1188 011711 8283 011905 2845 -1
011706  2446 011704 8498 011705 5259 011710 1631 011711 5430 -1
011708  1104 010112 1618 010119 3251 010127 7344 011710 11384 -1
011710  1317 010112 2451 011704 6750 011705 1188 011706 1631 011708 11384 -1
011711  2037 010206 4694 011322 3304 011705 8283 011706 5430 011902 5674 011905 2565 -1
011901  1356 010422 2600 011702 9815 011903 4816 011905 7909 -1
011902  6528 011310 11461 011322 4210 011711 5674 011903 3353 011905 2184 011906 2794 011907 1307 011910 4585 -1
011903  1301 010422 3076 011901 4816 011902 3353 011905 5608 011907 17046 -1
011905  905 011702 1866 011705 2845 011711 2565 011901 7909 011902 2184 011903 5608 -1
011906  4181 010407 5615 011902 2794 011907 13401 011910 10303 -1
011907  1594 010407 1253 010415 2307 010419 345 011902 1307 011903 17046 011906 13401 -1
011910  4824 010409 568 011301 10351 011310 3958 011320 293 011902 4585 011906 10303 -1
