85038
050100  6145 050300 23098 050400 8427 -1
050200  49029 050400 60400 050500 69692 050600 49659 050800 30405 051100 53489 -1
050300  45057 050100 23098 050400 59199 -1
050400  26190 050100 8427 050200 60400 050300 59199 050500 12013 050600 14302 050700 33909 -1
050500  8233 050200 69692 050400 12013 050700 60426 -1
050600  4829 050200 49659 050400 14302 050800 15977 050900 30807 -1
050700  4491 050400 33909 050500 60426 -1
050800  7122 050200 30405 050600 15977 050900 27951 051100 28979 -1
050900  13419 050600 30807 050800 27951 051000 27524 -1
051000  2750 050900 27524 -1
051100  2810 050200 53489 050800 28979 -1
