77817
030201  1793 030279 3713 030293 8766 030297 1269 0302FF 3623 -1
030202  755 030224 4732 030256 2024 030291 2265 030294 3850 0302FC 3315 -1
030203  649 030205 2927 030265 444 030283 1272 030292 4083 -1
030205  897 030203 2927 030252 3070 030283 2537 030292 1538 -1
030206  709 030235 6586 030255 6225 030608 3126 -1
030208  1882 030213 2573 030220 2834 030259 1829 030263 2818 030299 1368 -1
030209  11329 030243 787 030265 96 030268 107 030277 5207 030293 6277 -1
030210  959 030242 3247 030261 1546 030272 1488 030292 2127 -1
030212  764 030224 3005 0302FC 691 -1
030213  1583 030208 2573 030220 2225 030237 469 030265 1508 030293 3776 030299 859 -1
030215  1702 030228 5051 030616 2646 030619 3885 -1
030216  1184 030295 1954 0302FD 2151 030363 2010 031227 1475 031251 2483 -1
030218  1949 030235 2868 030243 1071 030279 825 030294 2813 0302FC 3364 0302FF 4653 -1
030220  1180 030208 2834 030213 2225 030237 1925 030259 1331 -1
030221  657 030263 3321 030296 3421 0302FB 334 0302FE 4858 -1
030224  780 030202 4732 030212 3005 030256 1689 0302FC 2139 -1
030228  1645 030215 5051 030257 4537 030287 2179 0302FA 1629 030619 447 -1
030234  710 030237 3495 030260 3883 030287 5223 030297 1335 030619 1024 -1
030235  1938 030206 6586 030218 2868 030298 3090 0302FC 1805 030608 1852 -1
030237  1445 030213 469 030220 1925 030234 3495 030259 690 030287 451 030293 660 030297 1935 0302FA 3112 -1
030242  1144 030210 3247 030254 3774 030261 671 030272 2731 030282 2257 -1
030243  2080 030209 787 030218 1071 030264 1808 030268 2248 030279 2129 030293 222 030294 1416 -1
030244  1590 030296 8052 0302FB 4408 -1
030245  1658 030265 726 030268 1540 030272 3091 030277 2895 030292 3845 -1
030247  1974 030261 4631 030292 3327 0302FD 1816 030366 5195 -1
030252  799 030205 3070 030283 739 030292 376 030295 2560 0302FD 1858 0302FE 608 -1
030254  953 030242 3774 030264 1986 030282 1662 030290 2992 031309 2903 -1
030255  933 030206 6225 0302FH 4383 030615 902 030620 962 -1
030256  628 030202 2024 030224 1689 030290 708 030291 3427 -1
030257  721 030228 4537 030296 1996 0302FA 3708 -1
030259  1141 030208 1829 030220 1331 030237 690 030263 2131 030296 2924 0302FA 3189 -1
030260  1545 030234 3883 030297 2911 0302FH 3237 030610 4118 -1
030261  1982 030210 1546 030242 671 030247 4631 030282 2224 030292 1733 030330 2290 -1
030263  1236 030208 2818 030221 3321 030259 2131 030296 1655 030299 2570 0302FE 2077 -1
030264  1872 030243 1808 030254 1986 030268 3602 030290 1374 030291 2501 -1
030265  1403 030203 444 030209 96 030213 1508 030245 726 030277 2207 030283 830 030292 1728 030293 745 030299 2832 -1
030268  2539 030209 107 030243 2248 030245 1540 030264 3602 030272 2726 030277 2509 -1
030272  1740 030210 1488 030242 2731 030245 3091 030268 2726 -1
030277  2654 030209 5207 030245 2895 030265 2207 030268 2509 -1
030279  816 030201 3713 030218 825 030243 2129 0302FF 1643 -1
030282  1317 030242 2257 030254 1662 030261 2224 030330 1059 031308 2814 031309 2837 -1
030283  1601 030203 1272 030205 2537 030252 739 030265 830 030299 4233 0302FE 586 -1
030287  1019 030228 2179 030234 5223 030237 451 0302FA 670 030619 1202 -1
030290  1525 030254 2992 030256 708 030264 1374 030291 4429 031309 2381 031331 1743 031362 164 -1
030291  1261 030202 2265 030256 3427 030264 2501 030290 4429 030294 3509 -1
030292  1639 030203 4083 030205 1538 030210 2127 030245 3845 030247 3327 030252 376 030261 1733 030265 1728 0302FD 3074 -1
030293  10075 030201 8766 030209 6277 030213 3776 030237 660 030243 222 030265 745 030297 2809 -1
030294  1334 030202 3850 030218 2813 030243 1416 030291 3509 -1
030295  1782 030216 1954 030252 2560 0302FD 2115 0302FE 3933 031227 2688 -1
030296  2280 030221 3421 030244 8052 030257 1996 030259 2924 030263 1655 0302FA 3900 0302FB 5213 -1
030297  1079 030201 1269 030234 1335 030237 1935 030260 2911 030293 2809 0302FF 2535 0302FH 1286 -1
030298  1245 030235 3090 0302FC 3907 -1
030299  1265 030208 1368 030213 859 030263 2570 030265 2832 030283 4233 0302FE 1601 -1
0302FA  1870 030228 1629 030237 3112 030257 3708 030259 3189 030287 670 030296 3900 -1
0302FB  2063 030221 334 030244 4408 030296 5213 0302FG 4321 031255 3372 -1
0302FC  1034 030202 3315 030212 691 030218 3364 030224 2139 030235 1805 030298 3907 -1
0302FD  1713 030216 2151 030247 1816 030252 1858 030292 3074 030295 2115 030356 1388 030363 2485 030366 954 -1
0302FE  1814 030221 4858 030252 608 030263 2077 030283 586 030295 3933 030299 1601 0302FG 3415 031227 1292 -1
0302FF  1191 030201 3623 030218 4653 030279 1643 030297 2535 0302FH 6978 -1
0302FG  3426 0302FB 4321 0302FE 3415 031223 2469 031227 3191 031255 4480 031256 439 -1
0302FH  2241 030255 4383 030260 3237 030297 1286 0302FF 6978 030610 686 030620 7639 -1
030601  2080 030608 4631 030615 1423 030617 7679 -1
030608  2424 030206 3126 030235 1852 030601 4631 030615 1248 -1
030610  1064 030260 4118 0302FH 686 030618 2449 030619 5012 030620 1664 -1
030615  1358 030255 902 030601 1423 030608 1248 030617 3033 030618 4059 030620 4768 -1
030616  7221 030215 2646 030618 6889 030619 7911 -1
030617  3066 030601 7679 030615 3033 030618 3105 -1
030618  11131 030610 2449 030615 4059 030616 6889 030617 3105 030619 363 030620 4646 -1
030619  1666 030215 3885 030228 447 030234 1024 030287 1202 030610 5012 030616 7911 030618 363 -1
030620  2870 030255 962 0302FH 7639 030610 1664 030615 4768 030618 4646 -1
031204  3193 031213 2813 031253 3867 -1
031206  2049 031223 1405 031255 3189 031260 4390 -1
031210  1776 031225 2202 031232 945 031239 1673 031242 1176 031247 2378 031257 1952 -1
031212  1482 031216 2227 031241 2358 031256 3792 031259 2692 -1
031213  3613 031204 2813 031242 4335 031253 99 031257 3206 -1
031215  3398 031235 4948 031249 2533 031255 1096 -1
031216  3318 031212 2227 031233 1281 031241 916 031250 1466 031256 2337 031260 2342 -1
031219  6996 030840 1450 030876 5747 031225 1954 031232 2850 031259 4464 -1
031221  2589 031233 681 031252 4066 031253 3301 031257 2073 031258 4075 -1
031223  1959 0302FG 2469 031206 1405 031255 2684 031256 5101 031260 490 -1
031224  3474 031235 5041 031254 4745 031260 971 -1
031225  1754 030840 1418 031210 2202 031219 1954 031230 874 031232 1257 031239 2092 -1
031227  2606 030216 1475 030295 2688 0302FE 1292 0302FG 3191 031251 1860 031256 2319 -1
031230  1941 030821 1655 030840 1425 030866 1350 031225 874 031239 3029 -1
031232  2084 031210 945 031219 2850 031225 1257 031247 4308 -1
031233  2844 031216 1281 031221 681 031241 3562 031247 3252 031250 3293 031258 3758 -1
031234  3190 030823 1815 030828 641 030866 939 031239 2042 031242 1368 -1
031235  7780 031215 4948 031224 5041 031249 4000 031260 304 -1
031239  3161 030866 664 031210 1673 031225 2092 031230 3029 031234 2042 031242 3781 -1
031241  1835 031212 2358 031216 916 031233 3562 031247 958 031259 2975 -1
031242  2292 031210 1176 031213 4335 031234 1368 031239 3781 031257 751 -1
031247  2731 031210 2378 031232 4308 031233 3252 031241 958 031257 987 031259 2062 -1
031249  1159 031215 2533 031235 4000 031255 4465 031260 5823 -1
031250  6431 031216 1466 031233 3293 031252 3304 031254 1621 031258 575 031260 4658 -1
031251  3236 030216 2483 030357 1501 030372 1807 031227 1860 031256 4601 031259 3493 -1
031252  2281 031221 4066 031250 3304 031254 3455 031258 2908 -1
031253  2349 031204 3867 031213 99 031221 3301 031257 3605 -1
031254  3181 031224 4745 031250 1621 031252 3455 031260 3686 -1
031255  4522 0302FB 3372 0302FG 4480 031206 3189 031215 1096 031223 2684 031249 4465 -1
031256  2808 0302FG 439 031212 3792 031216 2337 031223 5101 031227 2319 031251 4601 031259 359 031260 611 -1
031257  2749 031210 1952 031213 3206 031221 2073 031242 751 031247 987 031253 3605 -1
031258  1432 031221 4075 031233 3758 031250 575 031252 2908 -1
031259  4793 030369 2085 030372 1820 030876 438 031212 2692 031219 4464 031241 2975 031247 2062 031251 3493 031256 359 -1
031260  18385 031206 4390 031216 2342 031223 490 031224 971 031235 304 031249 5823 031250 4658 031254 3686 031256 611 -1
