77817
030102  702 030107 1844 030113 1861 030118 949 030127 1259 030301 1553 030380 1257 -1
030104  709 030107 549 030111 2252 030118 2729 031340 1134 031370 1154 -1
030105  796 030108 2053 030125 2285 030126 520 030127 3218 030128 2938 030129 2210 -1
030107  717 030102 1844 030104 549 030111 1007 030118 1612 030127 3953 -1
030108  503 030105 2053 030112 2101 030125 4397 030129 1449 030935 1365 -1
030111  640 030104 2252 030107 1007 030127 871 030128 4211 031311 1083 031324 734 031340 1359 -1
030112  563 030108 2101 030120 2085 030129 3899 030935 2172 -1
030113  1745 030102 1861 030118 2021 030301 1935 030331 1462 031325 1041 031352 3034 -1
030118  1035 030102 949 030104 2729 030107 1612 030113 2021 031325 1628 -1
030119  743 030120 5417 030935 2270 031015 4722 031019 3020 031111 1554 -1
030120  464 030112 2085 030119 5417 030129 4040 030935 2739 031019 7302 -1
030125  2581 030105 2285 030108 4397 030127 4405 030917 1065 030930 1117 030935 469 -1
030126  1068 030105 520 030128 4547 030129 4801 031014 4113 031311 934 031337 2602 031365 1203 -1
030127  4140 030102 1259 030105 3218 030107 3953 030111 871 030125 4405 030368 3041 030380 1169 -1
030128  566 030105 2938 030111 4211 030126 4547 031311 1117 -1
030129  541 030105 2210 030108 1449 030112 3899 030120 4040 030126 4801 031001 883 031014 483 031019 1155 -1
030301  3563 030102 1553 030113 1935 030319 3156 030331 3243 030351 999 030380 4798 -1
030312  1089 030355 3144 030370 1419 030378 2706 030827 1039 030880 1685 -1
030313  1510 030315 1125 030322 215 030373 1879 030376 4097 030377 2770 030827 133 030886 1245 -1
030315  1052 030313 1125 030322 1591 030367 3448 030369 402 030373 10 -1
030319  5352 030301 3156 030351 3128 030370 2057 030378 1946 -1
030322  705 030313 215 030315 1591 030369 2492 030376 1770 -1
030325  2216 030330 4019 030366 926 030374 7037 030379 1592 031308 1808 -1
030330  1488 030261 2290 030282 1059 030325 4019 030366 1112 031308 743 -1
030331  4994 030113 1462 030301 3243 030349 1551 030374 2027 030375 1490 030379 3815 031342 1190 031352 1061 -1
