80044
110106  1350 110107 2504 110119 6525 110120 904 110121 9048 110202 8925 111201 1397 -1
110107  1419 110106 2504 110108 6144 110109 3940 110117 4934 110118 1422 110119 9155 110121 3558 -1
110108  1552 110107 6144 110113 5912 110117 1596 110118 4657 -1
110109  1019 110107 3940 110117 15949 110119 11657 110301 5183 110303 9091 110304 7990 -1
110113  1675 110108 5912 110114 9117 110117 5935 110118 8379 -1
110114  953 110113 9117 110117 6016 110118 1978 110410 10709 110411 1594 111325 8156 -1
110117  3556 110107 4934 110108 1596 110109 15949 110113 5935 110114 6016 110301 1252 110410 866 110412 7579 -1
110118  2463 110107 1422 110108 4657 110113 8379 110114 1978 110121 11264 111323 8615 111325 4928 -1
110119  9456 110106 6525 110107 9155 110109 11657 110120 14559 110304 2126 110307 5162 -1
110120  10770 110106 904 110119 14559 110202 2271 110307 5757 111409 2489 111414 13388 -1
110121  1292 110106 9048 110107 3558 110118 11264 111201 2577 111323 1913 -1
110201  2044 110204 9132 110702 4782 110911 4386 111201 16013 111202 5994 -1
110202  7290 110106 8925 110120 2271 110203 6785 110204 3947 111201 5677 111412 8435 111414 4196 -1
110203  636 110202 6785 111412 4590 111414 986 -1
110204  1115 110201 9132 110202 3947 110702 7397 111201 2354 111412 8057 -1
110301  2339 110109 5183 110117 1252 110303 5145 110310 11039 110412 9835 -1
110302  1086 110304 12577 110306 4431 -1
110303  3982 110109 9091 110301 5145 110304 659 110306 7041 110310 1898 -1
110304  6797 110109 7990 110119 2126 110302 12577 110303 659 110306 5999 110307 10356 111409 3264 -1
110306  803 110302 4431 110303 7041 110304 5999 -1
110307  696 110119 5162 110120 5757 110304 10356 111409 13758 -1
110310  1857 110301 11039 110303 1898 -1
110401  699 110407 2756 110412 4516 110413 4962 -1
110407  796 110401 2756 110409 5566 110411 3078 110412 10186 110413 3438 -1
110409  1096 110407 5566 110411 4498 110413 2657 -1
110410  1462 110114 10709 110117 866 110411 8388 110412 8486 -1
110411  3112 110114 1594 110407 3078 110409 4498 110410 8388 110412 8307 110803 2091 111322 3455 -1
110412  3057 110117 7579 110301 9835 110401 4516 110407 10186 110410 8486 110411 8307 -1
110413  1614 110401 4962 110407 3438 110409 2657 -1
110702  3839 110201 4782 110204 7397 110705 10482 110729 4607 110911 6091 111408 6087 111412 2463 111413 2448 -1
110705  2194 110702 10482 110708 3987 110729 8491 110911 1433 -1
110707  24620 110708 5801 110729 9541 110730 9464 110922 1786 111123 10210 111610 6490 -1
110708  2602 110705 3987 110707 5801 110911 1451 110922 12514 -1
110726  18557 110633 2254 110662 182 110727 3650 -1
110727  20054 110633 1095 110726 3650 110728 1657 110731 5738 -1
