76019
060102  3432 060105 10110 060109 10653 060113 7822 060115 10679 060116 2435 060604 1759 060606 1380 -1
060104  315 060109 3437 060119 4221 060120 8894 060121 3148 -1
060105  144 060102 10110 060604 4144 060606 8442 -1
060109  269 060102 10653 060104 3437 060116 2545 060119 4906 060121 5891 -1
060111  138 060112 10659 060120 1966 061101 79 061211 14247 -1
060112  405 060111 10659 060120 8482 060122 4834 061101 7579 061103 3514 -1
060113  832 060102 7822 060114 16998 060115 1991 060604 3432 060605 7368 060704 159 061702 8716 -1
060114  1235 060113 16998 060115 1203 061312 8598 061314 7833 061603 7382 061702 9646 -1
060115  559 060102 10679 060113 1991 060114 1203 060116 1602 061603 3234 061609 5295 -1
060116  338 060102 2435 060109 2545 060115 1602 060121 3074 061609 3566 061619 1653 -1
060119  206 060104 4221 060109 4906 060120 2549 060606 11729 061211 19218 -1
060120  342 060104 8894 060111 1966 060112 8482 060119 2549 060121 1453 060122 10573 061211 2765 -1
060121  1478 060104 3148 060109 5891 060116 3074 060120 1453 060122 9168 061109 1664 061619 13285 -1
060122  482 060112 4834 060120 10573 060121 9168 061103 1947 061109 2823 061126 4491 -1
060301  2722 060311 1531 060333 2997 060336 5340 060413 5679 060901 3568 060902 11823 -1
060309  1743 060335 9030 060339 4662 060341 1294 061302 1829 -1
060311  3144 060301 1531 060318 1113 060329 9965 060336 3964 060902 3697 060906 12595 061701 4209 -1
060312  3464 060333 10923 060401 2971 060411 7398 060412 771 060413 1421 -1
060318  36250 060311 1113 060329 6926 060334 8856 060335 6622 060336 3751 -1
060320  1744 060201 4485 060324 4661 060332 3705 060338 2608 -1
060324  2565 060201 566 060320 4661 060337 10568 060338 1325 060340 2892 -1
060329  1932 060311 9965 060318 6926 060335 2489 061304 3624 061701 2182 -1
060332  2675 060201 5143 060320 3705 060334 497 060338 3800 060341 7804 -1
060333  4541 060301 2997 060312 10923 060336 12162 060338 5817 060340 1364 060401 1062 060413 1607 -1
060334  12704 060318 8856 060332 497 060335 5598 060336 1533 060338 4793 060341 2693 -1
060335  15805 060309 9030 060318 6622 060329 2489 060334 5598 060341 4171 061304 6940 -1
060336  10388 060301 5340 060311 3964 060318 3751 060333 12162 060334 1533 060338 5631 -1
060337  2639 060201 3751 060222 6086 060324 10568 060340 2042 061011 14865 -1
060338  13823 060320 2608 060324 1325 060332 3800 060333 5817 060334 4793 060336 5631 060340 9294 -1
060339  4126 060309 4662 060341 4827 061302 7887 061310 3124 -1
