76019
060201  2353 060222 5359 060320 4485 060324 566 060332 5143 060337 3751 -1
060203  2824 060215 3096 060218 12085 060220 12089 060222 5524 061002 10645 061011 407 -1
060205  1032 060208 7937 060209 3412 060220 2063 060222 3401 -1
060207  3653 060215 3757 060220 10073 060221 8250 060224 7203 -1
060208  1352 060205 7937 060209 3894 060223 4925 -1
060209  1216 060205 3412 060208 3894 060220 11639 060223 6724 -1
060214  3571 060215 1030 060218 10460 060515 11951 060521 966 060801 6836 060804 4765 061002 2732 -1
060215  776 060203 3096 060207 3757 060214 1030 060218 1923 060220 5872 060224 1033 060801 8123 -1
060218  1769 060203 12085 060214 10460 060215 1923 061002 9243 -1
060220  8226 060203 12089 060205 2063 060207 10073 060209 11639 060215 5872 060221 1876 060222 12012 -1
060221  3339 060207 8250 060220 1876 -1
060222  1826 060201 5359 060203 5524 060205 3401 060220 12012 060337 6086 061011 882 -1
060223  1904 060208 4925 060209 6724 -1
060224  1475 060207 7203 060215 1033 060801 2599 060803 3952 -1
060401  1082 060312 2971 060333 1062 060340 11763 060412 9649 061008 879 -1
060406  2326 060407 6436 060411 8239 060412 8066 061504 787 061509 11765 061511 4174 -1
060407  173 060406 6436 060410 4596 060411 4257 061509 455 061510 4019 -1
060410  337 060407 4596 060411 2503 061403 6507 061407 8864 061510 1444 061513 2293 -1
060411  7165 060312 7398 060406 8239 060407 4257 060410 2503 060412 3746 060413 7767 061403 1367 -1
060412  2443 060312 771 060401 9649 060406 8066 060411 3746 061008 1108 061504 664 -1
060413  838 060301 5679 060312 1421 060333 1607 060411 7767 060901 3195 061403 6840 -1
060502  1443 060513 3914 060522 5392 060523 11214 061015 1353 061508 5990 061512 3551 -1
060507  2248 060513 5150 060519 8929 060521 6825 061014 2651 061015 3398 -1
060508  2579 060522 8372 060523 4512 -1
060512  8756 060513 1259 060519 3807 060520 7872 060524 2486 -1
060513  2502 060502 3914 060507 5150 060512 1259 060514 698 060519 5202 060520 416 060522 4612 061015 2939 -1
060514  2612 060513 698 060520 3266 060522 4307 -1
060515  1899 060214 11951 060518 3313 060521 3007 060524 8683 -1
060518  1123 060515 3313 060519 4112 060521 9167 060524 2531 -1
060519  3938 060507 8929 060512 3807 060513 5202 060518 4112 060521 1313 060524 6997 -1
060520  17685 060512 7872 060513 416 060514 3266 060524 8889 -1
060521  2126 060214 966 060507 6825 060515 3007 060518 9167 060519 1313 061002 122 061005 11539 061016 11131 -1
060522  3313 060502 5392 060508 8372 060513 4612 060514 4307 060523 8370 -1
060523  2581 060502 11214 060508 4512 060522 8370 061512 5666 -1
060524  2737 060512 2486 060515 8683 060518 2531 060519 6997 060520 8889 -1
060801  7208 060214 6836 060215 8123 060224 2599 060802 8700 060803 5130 060804 12072 -1
060802  1541 060801 8700 060803 1567 060804 6172 -1
060803  810 060224 3952 060801 5130 060802 1567 -1
060804  3434 060214 4765 060801 12072 060802 6172 -1
060901  699 060301 3568 060413 3195 060902 12092 061403 5026 -1
060902  6367 060301 11823 060311 3697 060708 10361 060901 12092 060905 14831 060906 7263 061403 2797 061407 1694 -1
060905  770 060902 14831 061402 3835 061407 4836 -1
060906  3098 060311 12595 060706 4046 060707 6435 060708 625 060902 7263 061703 3177 -1
061002  4809 060203 10645 060214 2732 060218 9243 060521 122 061003 2429 061005 8226 061006 544 061010 5012 061011 5597 -1
061003  2430 061002 2429 061006 8825 061009 3253 061010 3189 061011 3218 061016 10348 -1
061005  1014 060521 11539 061002 8226 061010 4646 061016 2824 -1
061006  1467 061002 544 061003 8825 061011 6507 -1
061008  2810 060340 6537 060401 879 060412 1108 061009 4756 061011 2985 061504 4071 -1
061009  1594 061003 3253 061008 4756 061016 4382 061504 3696 061506 4230 -1
061010  1173 061002 5012 061003 3189 061005 4646 061016 5324 -1
061011  1768 060203 407 060222 882 060337 14865 060340 1112 061002 5597 061003 3218 061006 6507 061008 2985 -1
061014  545 060507 2651 061015 7158 061016 5265 -1
061015  1214 060502 1353 060507 3398 060513 2939 061014 7158 061016 356 061501 1060 061508 8600 061511 4949 061514 2553 -1
061016  3034 060521 11131 061003 10348 061005 2824 061009 4382 061010 5324 061014 5265 061015 356 061501 3633 061506 1141 -1
061401  867 061402 1698 061407 8446 -1
061402  632 060905 3835 061401 1698 061407 13313 -1
061403  430 060410 6507 060411 1367 060413 6840 060901 5026 060902 2797 061407 8238 -1
061407  2902 060410 8864 060902 1694 060905 4836 061401 8446 061402 13313 061403 8238 061513 4970 -1
061501  1084 061015 1060 061016 3633 061504 1895 061506 7682 061511 7529 -1
061504  1235 060406 787 060412 664 061008 4071 061009 3696 061501 1895 061506 4265 061511 4085 -1
061506  1540 061009 4230 061016 1141 061501 7682 061504 4265 -1
061508  1062 060502 5990 061015 8600 061512 8433 061514 10160 -1
061509  7017 060406 11765 060407 455 061510 5659 061511 9233 061512 1171 061514 7740 -1
061510  312 060407 4019 060410 1444 061509 5659 061513 7721 -1
061511  884 060406 4174 061015 4949 061501 7529 061504 4085 061509 9233 061514 4489 -1
061512  1284 060502 3551 060523 5666 061508 8433 061509 1171 061514 1890 -1
061513  1184 060410 2293 061407 4970 061510 7721 -1
061514  949 061015 2553 061508 10160 061509 7740 061511 4489 061512 1890 -1
