83049
100201  582 100205 5038 100208 6880 100306 7683 101501 4386 -1
100204  1502 100208 4174 100209 2495 100304 1428 100306 3669 100801 7095 100802 4653 100806 5577 -1
100205  768 100201 5038 100208 5140 100209 4828 -1
100208  1660 100201 6880 100204 4174 100205 5140 100209 11548 100306 7557 -1
100209  1609 100204 2495 100205 4828 100208 11548 100802 5824 -1
100301  967 100307 10197 100309 7816 -1
100303  1848 100304 2268 100801 8340 -1
100304  1699 100204 1428 100303 2268 100306 8493 100309 6700 100801 2822 -1
100306  854 100201 7683 100204 3669 100208 7557 100304 8493 100309 6259 101501 4019 -1
100307  2720 100301 10197 100309 11125 101501 9552 101510 2843 -1
100309  3275 100301 7816 100304 6700 100306 6259 100307 11125 -1
100703  2645 100803 14970 101302 17475 101303 6259 -1
100801  963 100204 7095 100303 8340 100304 2822 100803 2240 100806 9172 -1
100802  798 100204 4653 100209 5824 100806 9794 -1
100803  183 100703 14970 100801 2240 100806 811 101303 2045 -1
100806  3511 100204 5577 100801 9172 100802 9794 100803 811 101301 15611 101303 1886 -1
100901  4088 100921 3011 100934 4885 100935 4879 100940 2801 101001 9510 -1
100902  2397 100402 2410 100907 4764 100933 10255 100938 7904 -1
100907  4376 100902 4764 100932 7373 100933 1788 100938 3626 100939 5924 -1
100909  1654 100935 363 100936 11122 101002 9893 101518 8733 -1
100913  8425 100122 664 100123 12544 100401 5694 100934 523 100937 10424 101001 11034 101003 1139 101605 2921 101606 2009 -1
100915  2836 100921 4922 100926 6540 100932 4449 100934 6878 100939 1773 100940 1726 -1
100921  1866 100901 3011 100915 4922 100934 2892 100940 8388 -1
100925  1791 100936 8005 100940 2340 101504 3468 101518 4900 -1
100926  2061 100915 6540 100932 4261 100940 8050 101504 6199 101515 27 -1
100932  3991 100907 7373 100915 4449 100926 4261 100939 5493 101513 6338 101515 5297 101519 4743 -1
100933  28721 100402 5916 100404 5547 100902 10255 100907 1788 100934 7415 100937 8150 100939 9132 -1
100934  21567 100901 4885 100913 523 100915 6878 100921 2892 100933 7415 100937 5544 100939 4844 101001 3598 -1
100935  4996 100901 4879 100909 363 100936 4341 100940 2919 101001 5536 101002 8384 -1
100936  4853 100909 11122 100925 8005 100935 4341 100940 10459 101518 5071 -1
100937  6267 100401 1169 100404 2087 100913 10424 100933 8150 100934 5544 -1
100938  4252 100402 350 100403 5741 100902 7904 100907 3626 -1
100939  3767 100907 5924 100915 1773 100932 5493 100933 9132 100934 4844 -1
100940  5113 100901 2801 100915 1726 100921 8388 100925 2340 100926 8050 100935 2919 100936 10459 -1
101001  27809 100123 6151 100901 9510 100913 11034 100934 3598 100935 5536 101002 8021 101003 8794 -1
101002  5146 100909 9893 100935 8384 101001 8021 -1
101003  1217 100123 9494 100913 1139 101001 8794 -1
101301  659 100806 15611 101302 8905 101303 9068 -1
101302  2028 100703 17475 101301 8905 101303 12910 -1
101303  495 100703 6259 100803 2045 100806 1886 101301 9068 101302 12910 -1
101501  2615 100201 4386 100306 4019 100307 9552 101510 2150 101514 12742 -1
101503  2998 101506 9711 101508 2405 101509 11451 101518 6285 -1
101504  1687 100925 3468 100926 6199 101509 4920 101513 2075 101515 4367 101518 4095 -1
101505  3171 101506 7326 101518 17128 -1
101506  4168 101503 9711 101505 7326 101518 9868 -1
101508  1912 101503 2405 101509 16866 101510 11815 -1
101509  15541 101503 11451 101504 4920 101508 16866 101510 874 101513 3898 101514 12121 101518 5887 101519 7393 -1
101510  1946 100307 2843 101501 2150 101508 11815 101509 874 101514 2446 -1
101513  2625 100932 6338 101504 2075 101509 3898 101515 8319 101519 10362 -1
101514  1423 101501 12742 101509 12121 101510 2446 101519 15411 -1
101515  1571 100926 27 100932 5297 101504 4367 101513 8319 -1
101518  5763 100909 8733 100925 4900 100936 5071 101503 6285 101504 4095 101505 17128 101506 9868 101509 5887 -1
101519  4819 100932 4743 101509 7393 101513 10362 101514 15411 -1
